"nom_estacio";"nom_contaminant";"valor";"month";"data";"longitud";"latitud"
"Lleida (Irurita - Pius XII)";"PM10";35,97;"2023-01";2023-01-01;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";27,64;"2023-01";2023-01-03;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";37,78;"2023-01";2023-01-05;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";6,53;"2023-01";2023-01-17;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";4,03;"2023-01";2023-01-19;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,56;"2023-01";2023-01-21;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,31;"2023-01";2023-01-23;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";23,33;"2023-01";2023-01-25;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";40,28;"2023-01";2023-01-06;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";4,31;"2023-01";2023-01-18;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";35,42;"2023-01";2023-01-02;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";62,5;"2023-01";2023-01-14;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15;"2023-01";2023-01-16;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,03;"2023-01";2023-01-28;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";25,69;"2023-01";2023-01-30;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";28,19;"2023-01";2023-01-31;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";57,5;"2023-02";2023-02-04;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";63,47;"2023-02";2023-02-15;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";10,29;"2023-02";2023-02-27;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";37,78;"2023-02";2023-02-01;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";50,14;"2023-02";2023-02-03;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";37,22;"2023-02";2023-02-05;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";48,82;"2023-02";2023-02-13;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";55,83;"2023-02";2023-02-17;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";62,61;"2023-02";2023-02-19;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";30,46;"2023-02";2023-02-11;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";43,19;"2023-02";2023-02-02;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";28,47;"2023-02";2023-02-10;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";37,13;"2023-02";2023-02-12;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";13,19;"2023-02";2023-02-26;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";62,03;"2023-02";2023-02-14;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";51,6;"2023-02";2023-02-16;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";12,24;"2023-02";2023-02-28;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";36,16;"2023-03";2023-03-04;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";13,75;"2023-03";2023-03-09;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";12,5;"2023-03";2023-03-15;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";27,5;"2023-03";2023-03-24;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";12,22;"2023-03";2023-03-27;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";22,39;"2023-03";2023-03-01;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";33,94;"2023-03";2023-03-03;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";40,28;"2023-03";2023-03-05;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";21,81;"2023-03";2023-03-07;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";16,11;"2023-03";2023-03-13;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";17,92;"2023-03";2023-03-17;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";12,78;"2023-03";2023-03-19;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";28,75;"2023-03";2023-03-21;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";27,64;"2023-03";2023-03-23;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";13,75;"2023-03";2023-03-25;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";30,83;"2023-03";2023-03-06;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";11,39;"2023-03";2023-03-11;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";20,42;"2023-03";2023-03-18;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,97;"2023-03";2023-03-20;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";33,88;"2023-03";2023-03-22;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";25,56;"2023-03";2023-03-29;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";30,18;"2023-03";2023-03-02;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15;"2023-03";2023-03-10;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";5,83;"2023-03";2023-03-12;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";25,14;"2023-03";2023-03-26;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,97;"2023-03";2023-03-14;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";25,97;"2023-03";2023-03-16;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";20,97;"2023-03";2023-03-28;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";32,36;"2023-03";2023-03-30;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";25,69;"2023-03";2023-03-31;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";13,63;"2023-04";2023-04-04;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,03;"2023-04";2023-04-09;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,44;"2023-04";2023-04-15;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";16,27;"2023-04";2023-04-24;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";18,26;"2023-04";2023-04-27;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";22,5;"2023-04";2023-04-01;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";7,08;"2023-04";2023-04-03;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";17,36;"2023-04";2023-04-05;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,31;"2023-04";2023-04-07;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,31;"2023-04";2023-04-13;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15;"2023-04";2023-04-17;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";23,69;"2023-04";2023-04-23;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";12,3;"2023-04";2023-04-25;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";17,64;"2023-04";2023-04-06;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";16,53;"2023-04";2023-04-08;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";23,22;"2023-04";2023-04-11;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";18,19;"2023-04";2023-04-18;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";27,12;"2023-04";2023-04-22;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";27,12;"2023-04";2023-04-29;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";5,83;"2023-04";2023-04-02;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";18,61;"2023-04";2023-04-10;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";29,58;"2023-04";2023-04-12;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";16,46;"2023-04";2023-04-26;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";10,69;"2023-04";2023-04-14;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";8,19;"2023-04";2023-04-16;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";21,88;"2023-04";2023-04-28;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";21,52;"2023-04";2023-04-30;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";23,51;"2023-05";2023-05-04;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";21,16;"2023-05";2023-05-15;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";24,23;"2023-05";2023-05-24;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";34,55;"2023-05";2023-05-27;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";10,31;"2023-05";2023-05-01;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,83;"2023-05";2023-05-03;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";17,18;"2023-05";2023-05-05;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";16,64;"2023-05";2023-05-13;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";21,16;"2023-05";2023-05-17;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";22,78;"2023-05";2023-05-19;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";19,17;"2023-05";2023-05-21;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";23,15;"2023-05";2023-05-23;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";27,12;"2023-05";2023-05-18;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";18,63;"2023-05";2023-05-20;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";17,54;"2023-05";2023-05-22;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";32,73;"2023-05";2023-05-29;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";9,95;"2023-05";2023-05-02;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";16,27;"2023-05";2023-05-12;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";23,64;"2023-05";2023-05-26;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,01;"2023-05";2023-05-14;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";18,26;"2023-05";2023-05-16;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";30,91;"2023-05";2023-05-28;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";29,09;"2023-05";2023-05-30;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";24,55;"2023-05";2023-05-31;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,36;"2023-06";2023-06-04;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";13,02;"2023-06";2023-06-15;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";17,9;"2023-06";2023-06-24;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,1;"2023-06";2023-06-27;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,18;"2023-06";2023-06-01;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,91;"2023-06";2023-06-03;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";13,82;"2023-06";2023-06-05;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";11,64;"2023-06";2023-06-07;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";16,82;"2023-06";2023-06-17;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,19;"2023-06";2023-06-19;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,37;"2023-06";2023-06-21;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";18,63;"2023-06";2023-06-23;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";10,8;"2023-06";2023-06-25;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,45;"2023-06";2023-06-06;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,27;"2023-06";2023-06-08;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";9,76;"2023-06";2023-06-18;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";25,68;"2023-06";2023-06-20;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";10,31;"2023-06";2023-06-22;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";18,73;"2023-06";2023-06-02;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,55;"2023-06";2023-06-16;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,19;"2023-06";2023-06-28;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";5,45;"2023-06";2023-06-30;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";16;"2023-07";2023-07-04;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";24,36;"2023-07";2023-07-09;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";11,64;"2023-07";2023-07-01;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";11,27;"2023-07";2023-07-03;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";13,64;"2023-07";2023-07-05;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";16,18;"2023-07";2023-07-07;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";23,64;"2023-07";2023-07-23;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";16,91;"2023-07";2023-07-06;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";20,36;"2023-07";2023-07-08;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";32,73;"2023-07";2023-07-11;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,64;"2023-07";2023-07-22;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,83;"2023-07";2023-07-29;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";7,82;"2023-07";2023-07-02;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";34,55;"2023-07";2023-07-10;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";13,92;"2023-07";2023-07-28;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";8,32;"2023-07";2023-07-30;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";9,95;"2023-07";2023-07-31;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";9,4;"2023-08";2023-08-04;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";12,12;"2023-08";2023-08-01;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";12,84;"2023-08";2023-08-03;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";7,78;"2023-08";2023-08-05;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";11,93;"2023-08";2023-08-07;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";5,61;"2023-08";2023-08-06;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";18,44;"2023-08";2023-08-08;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,91;"2023-08";2023-08-02;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";39,78;"2023-09";2023-09-04;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";20,43;"2023-09";2023-09-09;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";18,44;"2023-09";2023-09-24;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";20,8;"2023-09";2023-09-27;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";23,15;"2023-09";2023-09-01;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";19,53;"2023-09";2023-09-03;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";27,42;"2023-09";2023-09-05;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";23,87;"2023-09";2023-09-07;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";10,85;"2023-09";2023-09-13;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,55;"2023-09";2023-09-19;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";18,63;"2023-09";2023-09-21;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";12,48;"2023-09";2023-09-23;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";21,16;"2023-09";2023-09-25;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";23,33;"2023-09";2023-09-06;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";24,23;"2023-09";2023-09-08;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,91;"2023-09";2023-09-11;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,47;"2023-09";2023-09-20;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";10,49;"2023-09";2023-09-22;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";24,77;"2023-09";2023-09-29;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";13,56;"2023-09";2023-09-02;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";18,08;"2023-09";2023-09-10;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,83;"2023-09";2023-09-12;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";17,36;"2023-09";2023-09-26;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";20,25;"2023-09";2023-09-28;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";25,68;"2023-09";2023-09-30;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";32,55;"2023-10";2023-10-09;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,47;"2023-10";2023-10-15;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";12,12;"2023-10";2023-10-24;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";9,4;"2023-10";2023-10-27;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";24,41;"2023-10";2023-10-01;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";23,51;"2023-10";2023-10-07;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";28,93;"2023-10";2023-10-13;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";20,98;"2023-10";2023-10-17;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";8,86;"2023-10";2023-10-21;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";17,36;"2023-10";2023-10-23;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,91;"2023-10";2023-10-25;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";32,55;"2023-10";2023-10-06;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";27,12;"2023-10";2023-10-08;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";30,74;"2023-10";2023-10-11;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";21,7;"2023-10";2023-10-18;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";6,15;"2023-10";2023-10-20;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";8,68;"2023-10";2023-10-22;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,01;"2023-10";2023-10-29;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";36,17;"2023-10";2023-10-10;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";25,14;"2023-10";2023-10-12;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";18,99;"2023-10";2023-10-26;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";37,97;"2023-10";2023-10-14;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,65;"2023-10";2023-10-16;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";16,46;"2023-10";2023-10-28;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,1;"2023-10";2023-10-30;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,47;"2023-10";2023-10-31;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";12,12;"2023-11";2023-11-04;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";23,51;"2023-11";2023-11-09;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";18,63;"2023-11";2023-11-15;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";29,09;"2023-11";2023-11-24;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";38,18;"2023-11";2023-11-27;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";18,81;"2023-11";2023-11-01;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";10,31;"2023-11";2023-11-03;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";11,03;"2023-11";2023-11-05;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";22,24;"2023-11";2023-11-07;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";27,12;"2023-11";2023-11-13;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";13,09;"2023-11";2023-11-21;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";25,27;"2023-11";2023-11-23;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";29,09;"2023-11";2023-11-25;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,65;"2023-11";2023-11-06;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";28,93;"2023-11";2023-11-08;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,73;"2023-11";2023-11-11;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";12,18;"2023-11";2023-11-22;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";29,09;"2023-11";2023-11-29;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";11,18;"2023-11";2023-11-02;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";14,1;"2023-11";2023-11-10;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";15,37;"2023-11";2023-11-12;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";27,27;"2023-11";2023-11-26;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";23,51;"2023-11";2023-11-14;0,61571993;41,61570083
"Lleida (Irurita - Pius XII)";"PM10";10,73;"2023-11";2023-11-28;0,61571993;41,61570083
"Tarragona (Universitat Laboral)";"PM10";16,76;"2023-01";2023-01-04;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";8,76;"2023-01";2023-01-09;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";33,47;"2023-01";2023-01-24;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";7,81;"2023-01";2023-01-27;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";16,92;"2023-01";2023-01-03;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";10,66;"2023-01";2023-01-05;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";18,85;"2023-01";2023-01-13;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";3,28;"2023-01";2023-01-17;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";4,1;"2023-01";2023-01-19;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";13,93;"2023-01";2023-01-25;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";23,77;"2023-01";2023-01-11;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";4,96;"2023-01";2023-01-18;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";6,7;"2023-01";2023-01-20;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";34,11;"2023-01";2023-01-02;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";17,9;"2023-01";2023-01-10;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";8,49;"2023-01";2023-01-16;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";17,12;"2023-01";2023-01-30;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";20,22;"2023-01";2023-01-31;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";19,32;"2023-02";2023-02-09;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";15,75;"2023-02";2023-02-24;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";9,71;"2023-02";2023-02-27;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";21,72;"2023-02";2023-02-01;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";11,59;"2023-02";2023-02-07;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";24,21;"2023-02";2023-02-13;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";40,63;"2023-02";2023-02-21;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";26,27;"2023-02";2023-02-23;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";15,2;"2023-02";2023-02-06;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";16,83;"2023-02";2023-02-08;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";16,83;"2023-02";2023-02-10;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";24,21;"2023-02";2023-02-14;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";14,29;"2023-02";2023-02-28;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";18,58;"2023-04";2023-04-04;1,20076026;41,10360261
"Tarragona (Universitat Laboral)";"PM10";19,24;"2023-04";2023-04-24;1,20076026;41,10360261
