"timestamp";"station_id";"station_name";"station_province";"altitude";"mean_temperature";"min_temperature";"max_temperature";"mean_relative_humidity";"min_relative_humidity";"max_relative_humidity";"precipitation";"mean_wind_direction";"mean_wind_speed";"global_solar_radiation";"geometry";"CodiEscola"
2024-04-29;"WU";"Badalona - Museu";"Barcelona";42;14,1;12.9;15.5;88;75;98;53;NA;NA;1.8;c(2.24757, 41.45215);"2"
2024-04-29;"X1";"Falset";"Tarragona";359;11,1;10.4;12.2;99;89;100;21,8;NA;NA;3;c(0.81953, 41.15374);"3"
2024-04-29;"YJ";"Lleida - la Femosa";"Lleida";170;12,5;11.5;13.9;95;87;98;16,2;NA;NA;4.1;c(0.64172, 41.58462);"1"
2024-04-29;"YP";"Palafrugell";"Girona";36;13,4;12.1;15.7;95;83;100;11,5;NA;NA;5;c(3.16034, 41.90708);"5"
2024-04-30;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;12,8;11.3;16.4;98;84;100;0,3;NA;NA;10.1;c(2.12379, 41.41864);"4"
2024-04-30;"WU";"Badalona - Museu";"Barcelona";42;14,9;13.6;16.6;88;79;93;0,2;NA;NA;13.4;c(2.24757, 41.45215);"2"
2024-04-30;"X1";"Falset";"Tarragona";359;13,9;10.3;21.5;79;39;100;0;NA;NA;18.4;c(0.81953, 41.15374);"3"
2024-04-30;"YJ";"Lleida - la Femosa";"Lleida";170;15,1;11.6;21.2;78;43;97;0;NA;NA;19.3;c(0.64172, 41.58462);"1"
2024-04-30;"YP";"Palafrugell";"Girona";36;15;13;19.4;95;73;100;8,6;NA;NA;10.4;c(3.16034, 41.90708);"5"
2024-05-01;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;14,1;9.4;19.4;66;38;100;0;NA;NA;22.1;c(2.12379, 41.41864);"4"
2024-05-01;"WU";"Badalona - Museu";"Barcelona";42;16,2;12.8;21.1;63;27;90;0;NA;NA;22.6;c(2.24757, 41.45215);"2"
2024-05-01;"X1";"Falset";"Tarragona";359;12,9;8.3;18.5;59;27;86;0;NA;NA;16.3;c(0.81953, 41.15374);"3"
2024-05-01;"YJ";"Lleida - la Femosa";"Lleida";170;13,1;7.7;18.6;66;32;98;0;NA;NA;25.7;c(0.64172, 41.58462);"1"
2024-05-01;"YP";"Palafrugell";"Girona";36;14,5;10;19.6;88;60;100;6,2;NA;NA;17.9;c(3.16034, 41.90708);"5"
2024-05-02;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;11,8;6.7;19.7;60;21;78;0;NA;NA;29.3;c(2.12379, 41.41864);"4"
2024-05-02;"WU";"Badalona - Museu";"Barcelona";42;14,5;9.8;21.2;52;20;71;0;NA;NA;28.6;c(2.24757, 41.45215);"2"
2024-05-02;"X1";"Falset";"Tarragona";359;13;7;20;46;18;73;0;NA;NA;28.6;c(0.81953, 41.15374);"3"
2024-05-02;"YJ";"Lleida - la Femosa";"Lleida";170;13,1;6.8;19.7;51;20;81;0;NA;NA;29.3;c(0.64172, 41.58462);"1"
2024-05-02;"YP";"Palafrugell";"Girona";36;11,2;5.6;16.6;86;64;100;7,8;NA;NA;15;c(3.16034, 41.90708);"5"
2024-05-03;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;14,8;9.5;21.3;48;32;78;0;NA;NA;27.3;c(2.12379, 41.41864);"4"
2024-05-03;"WU";"Badalona - Museu";"Barcelona";42;15,7;9.7;21.1;52;26;74;0;NA;NA;27.7;c(2.24757, 41.45215);"2"
2024-05-03;"X1";"Falset";"Tarragona";359;14,9;7;22.3;43;26;61;0;NA;NA;25.3;c(0.81953, 41.15374);"3"
2024-05-03;"YJ";"Lleida - la Femosa";"Lleida";170;13,7;3.5;21.5;58;29;94;0;NA;NA;27.1;c(0.64172, 41.58462);"1"
2024-05-03;"YP";"Palafrugell";"Girona";36;13,1;4.3;18.5;77;49;100;0,1;NA;NA;28.3;c(3.16034, 41.90708);"5"
2024-05-04;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;18,1;13.7;24.2;42;31;63;0;NA;NA;26.9;c(2.12379, 41.41864);"4"
2024-05-04;"WU";"Badalona - Museu";"Barcelona";42;18,1;13.5;23.3;55;32;84;0;NA;NA;26.6;c(2.24757, 41.45215);"2"
2024-05-04;"X1";"Falset";"Tarragona";359;18,3;10.3;27.2;43;26;67;0;NA;NA;27;c(0.81953, 41.15374);"3"
2024-05-04;"YJ";"Lleida - la Femosa";"Lleida";170;17,4;8.5;25.6;59;33;91;0;NA;NA;25.7;c(0.64172, 41.58462);"1"
2024-05-04;"YP";"Palafrugell";"Girona";36;14,6;7;20.1;86;63;100;0;NA;NA;23.3;c(3.16034, 41.90708);"5"
2024-05-05;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;17;12.9;22.2;71;31;100;0;NA;NA;26;c(2.12379, 41.41864);"4"
2024-05-05;"WU";"Badalona - Museu";"Barcelona";42;16,6;14.9;19;80;42;93;0;NA;NA;25.4;c(2.24757, 41.45215);"2"
2024-05-05;"X1";"Falset";"Tarragona";359;19,2;11.9;26.8;50;30;77;0;NA;NA;23.9;c(0.81953, 41.15374);"3"
2024-05-05;"YJ";"Lleida - la Femosa";"Lleida";170;17,8;9.1;26.7;70;33;94;6,1;NA;NA;19.5;c(0.64172, 41.58462);"1"
2024-05-05;"YP";"Palafrugell";"Girona";36;15,6;8.9;19.8;89;70;100;0;NA;NA;25.2;c(3.16034, 41.90708);"5"
2024-05-06;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;15,8;12.6;20.9;76;59;91;0;NA;NA;16.2;c(2.12379, 41.41864);"4"
2024-05-06;"WU";"Badalona - Museu";"Barcelona";42;16,7;16;18.2;79;68;91;0;NA;NA;18.7;c(2.24757, 41.45215);"2"
2024-05-06;"X1";"Falset";"Tarragona";359;17,4;11.9;25;68;33;100;0,5;NA;NA;20.8;c(0.81953, 41.15374);"3"
2024-05-06;"YJ";"Lleida - la Femosa";"Lleida";170;17,6;11.9;23.7;65;39;97;0;NA;NA;23.9;c(0.64172, 41.58462);"1"
2024-05-06;"YP";"Palafrugell";"Girona";36;15,5;12.3;21.2;84;57;100;3,1;NA;NA;16.4;c(3.16034, 41.90708);"5"
2024-05-07;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;14,4;11.3;21.2;75;45;100;0;NA;NA;26;c(2.12379, 41.41864);"4"
2024-05-07;"WU";"Badalona - Museu";"Barcelona";42;15,8;13.7;17.9;69;48;85;1,1;NA;NA;27.8;c(2.24757, 41.45215);"2"
2024-05-07;"X1";"Falset";"Tarragona";359;15,7;9.5;22.5;54;29;92;0;NA;NA;27.2;c(0.81953, 41.15374);"3"
2024-05-07;"YJ";"Lleida - la Femosa";"Lleida";170;16;9.2;23;56;31;81;0;NA;NA;29.3;c(0.64172, 41.58462);"1"
2024-05-07;"YP";"Palafrugell";"Girona";36;14,1;8.6;19.4;81;50;100;0,9;NA;NA;16.8;c(3.16034, 41.90708);"5"
2024-05-08;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;16,8;11.2;23.6;50;31;90;0;NA;NA;28.9;c(2.12379, 41.41864);"4"
2024-05-08;"WU";"Badalona - Museu";"Barcelona";42;17,3;11.8;22;58;34;82;0;NA;NA;28.9;c(2.24757, 41.45215);"2"
2024-05-08;"X1";"Falset";"Tarragona";359;16,9;7.9;26.7;54;21;91;0;NA;NA;29.4;c(0.81953, 41.15374);"3"
2024-05-08;"YJ";"Lleida - la Femosa";"Lleida";170;17,2;8;26.3;57;24;90;0;NA;NA;29.5;c(0.64172, 41.58462);"1"
2024-05-08;"YP";"Palafrugell";"Girona";36;18,2;7.8;23.6;55;36;100;0,1;NA;NA;26.5;c(3.16034, 41.90708);"5"
2024-05-09;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;18,3;15.1;24.3;45;34;67;0;NA;NA;29.6;c(2.12379, 41.41864);"4"
2024-05-09;"WU";"Badalona - Museu";"Barcelona";42;17,9;15.5;21.3;59;34;80;0;NA;NA;29.6;c(2.24757, 41.45215);"2"
2024-05-09;"X1";"Falset";"Tarragona";359;17,4;10.2;25.6;54;25;74;0;NA;NA;29.5;c(0.81953, 41.15374);"3"
2024-05-09;"YJ";"Lleida - la Femosa";"Lleida";170;17,8;8.2;26.9;59;27;95;0;NA;NA;29.1;c(0.64172, 41.58462);"1"
2024-05-09;"YP";"Palafrugell";"Girona";36;17,2;10.1;22.8;63;39;97;0;NA;NA;28.9;c(3.16034, 41.90708);"5"
2024-05-10;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;19,3;15.8;26.1;44;29;57;0;NA;NA;29.8;c(2.12379, 41.41864);"4"
2024-05-10;"WU";"Badalona - Museu";"Barcelona";42;18,9;15.2;22.1;60;40;74;0;NA;NA;29.7;c(2.24757, 41.45215);"2"
2024-05-10;"X1";"Falset";"Tarragona";359;18,6;13.3;24.2;47;32;62;0;NA;NA;29.8;c(0.81953, 41.15374);"3"
2024-05-10;"YJ";"Lleida - la Femosa";"Lleida";170;18,9;9.7;28.2;52;30;86;0;NA;NA;29.3;c(0.64172, 41.58462);"1"
2024-05-10;"YP";"Palafrugell";"Girona";36;16;5.9;23.6;77;46;100;0;NA;NA;29.2;c(3.16034, 41.90708);"5"
2024-05-11;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;18,8;14.9;25.1;49;34;92;0;NA;NA;29.7;c(2.12379, 41.41864);"4"
2024-05-11;"WU";"Badalona - Museu";"Barcelona";42;18,4;15.8;21.3;65;38;87;0;NA;NA;29.7;c(2.24757, 41.45215);"2"
2024-05-11;"X1";"Falset";"Tarragona";359;18,7;13.2;24.1;47;31;74;0;NA;NA;29.1;c(0.81953, 41.15374);"3"
2024-05-11;"YJ";"Lleida - la Femosa";"Lleida";170;19,1;9.4;29.5;51;27;83;0;NA;NA;28.6;c(0.64172, 41.58462);"1"
2024-05-11;"YP";"Palafrugell";"Girona";36;17,2;7.7;23;74;38;100;0;NA;NA;29.4;c(3.16034, 41.90708);"5"
2024-05-12;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;18,5;15;25.3;59;36;100;0;NA;NA;21.2;c(2.12379, 41.41864);"4"
2024-05-12;"WU";"Badalona - Museu";"Barcelona";42;18,6;16.4;20.5;73;51;86;0;NA;NA;21.3;c(2.24757, 41.45215);"2"
2024-05-12;"X1";"Falset";"Tarragona";359;18,5;14.5;23.7;62;38;98;0,5;NA;NA;23.4;c(0.81953, 41.15374);"3"
2024-05-12;"YJ";"Lleida - la Femosa";"Lleida";170;19,7;11.7;28.8;56;29;84;0;NA;NA;26.3;c(0.64172, 41.58462);"1"
2024-05-12;"YP";"Palafrugell";"Girona";36;17,3;10.5;23.3;86;59;100;0;NA;NA;21.9;c(3.16034, 41.90708);"5"
2024-05-13;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;18,8;15.2;25.2;65;40;100;0;NA;NA;25.7;c(2.12379, 41.41864);"4"
2024-05-13;"WU";"Badalona - Museu";"Barcelona";42;18,5;16.4;20.4;77;64;86;0;NA;NA;25.9;c(2.24757, 41.45215);"2"
2024-05-13;"X1";"Falset";"Tarragona";359;19,1;15.4;23.9;55;34;86;0;NA;NA;24.7;c(0.81953, 41.15374);"3"
2024-05-13;"YJ";"Lleida - la Femosa";"Lleida";170;20,2;12.3;28.7;52;27;86;0;NA;NA;24.5;c(0.64172, 41.58462);"1"
2024-05-13;"YP";"Palafrugell";"Girona";36;17,3;7.4;23.7;81;43;100;0;NA;NA;26.8;c(3.16034, 41.90708);"5"
2024-05-14;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;15,2;13.4;19;97;75;100;17,3;NA;NA;9;c(2.12379, 41.41864);"4"
2024-05-14;"WU";"Badalona - Museu";"Barcelona";42;17,5;15.9;20.8;87;72;97;13,4;NA;NA;11.3;c(2.24757, 41.45215);"2"
2024-05-14;"X1";"Falset";"Tarragona";359;17,2;12.3;23.4;71;29;100;3,8;NA;NA;21.5;c(0.81953, 41.15374);"3"
2024-05-14;"YJ";"Lleida - la Femosa";"Lleida";170;17,6;13.1;23.3;63;33;95;1,2;NA;NA;20.7;c(0.64172, 41.58462);"1"
2024-05-14;"YP";"Palafrugell";"Girona";36;15,5;9.9;18.6;97;84;100;16,1;NA;NA;6.1;c(3.16034, 41.90708);"5"
2024-05-15;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;13,6;10.7;17.5;86;60;100;2,8;NA;NA;11.9;c(2.12379, 41.41864);"4"
2024-05-15;"WU";"Badalona - Museu";"Barcelona";42;16,3;14.3;18.8;77;46;95;5,4;NA;NA;12.3;c(2.24757, 41.45215);"2"
2024-05-15;"X1";"Falset";"Tarragona";359;14,7;10.4;23.6;70;27;100;0,8;NA;NA;16;c(0.81953, 41.15374);"3"
2024-05-15;"YJ";"Lleida - la Femosa";"Lleida";170;16,1;10.8;22.1;63;29;96;2,4;NA;NA;22.1;c(0.64172, 41.58462);"1"
2024-05-15;"YP";"Palafrugell";"Girona";36;13,9;9.2;19.4;89;60;100;1,2;NA;NA;11.1;c(3.16034, 41.90708);"5"
2024-05-16;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;14;11.4;18.5;89;57;100;2,5;NA;NA;14.9;c(2.12379, 41.41864);"4"
2024-05-16;"WU";"Badalona - Museu";"Barcelona";42;16,4;13.9;18.8;77;49;87;2,9;NA;NA;15.4;c(2.24757, 41.45215);"2"
2024-05-16;"X1";"Falset";"Tarragona";359;16;9.8;23.5;60;25;88;0;NA;NA;22.5;c(0.81953, 41.15374);"3"
2024-05-16;"YJ";"Lleida - la Femosa";"Lleida";170;16,4;10.2;22.1;59;30;95;0;NA;NA;28.1;c(0.64172, 41.58462);"1"
2024-05-16;"YP";"Palafrugell";"Girona";36;14,5;8.5;20.6;84;56;100;0;NA;NA;24.2;c(3.16034, 41.90708);"5"
2024-05-17;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;15,5;12.2;20.9;89;66;100;4,3;NA;NA;17.7;c(2.12379, 41.41864);"4"
2024-05-17;"WU";"Badalona - Museu";"Barcelona";42;17,3;14.1;19.9;82;67;92;1;NA;NA;25.9;c(2.24757, 41.45215);"2"
2024-05-17;"X1";"Falset";"Tarragona";359;17;11.8;22.4;67;42;97;0,6;NA;NA;21.7;c(0.81953, 41.15374);"3"
2024-05-17;"YJ";"Lleida - la Femosa";"Lleida";170;17,5;10;24.7;63;34;87;0;NA;NA;23.3;c(0.64172, 41.58462);"1"
2024-05-17;"YP";"Palafrugell";"Girona";36;16,1;8.4;22.2;88;61;100;0;NA;NA;25.5;c(3.16034, 41.90708);"5"
2024-05-18;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;15,4;12.3;20.3;90;65;100;1,3;NA;NA;21.1;c(2.12379, 41.41864);"4"
2024-05-18;"WU";"Badalona - Museu";"Barcelona";42;16,7;13.9;18.7;83;69;90;3;NA;NA;22.4;c(2.24757, 41.45215);"2"
2024-05-18;"X1";"Falset";"Tarragona";359;16;11.5;21.7;78;47;100;0,1;NA;NA;20;c(0.81953, 41.15374);"3"
2024-05-18;"YJ";"Lleida - la Femosa";"Lleida";170;17,9;11.5;24.7;66;32;95;0;NA;NA;26.8;c(0.64172, 41.58462);"1"
2024-05-18;"YP";"Palafrugell";"Girona";36;15,7;9.5;20.3;88;61;100;0,2;NA;NA;19.3;c(3.16034, 41.90708);"5"
2024-05-19;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;16,4;12.5;21.6;88;63;100;0;NA;NA;24;c(2.12379, 41.41864);"4"
2024-05-19;"WU";"Badalona - Museu";"Barcelona";42;17,5;15.1;19.3;83;71;87;0;NA;NA;27.4;c(2.24757, 41.45215);"2"
2024-05-19;"X1";"Falset";"Tarragona";359;16,2;13.4;21.2;82;55;100;2,4;NA;NA;14.3;c(0.81953, 41.15374);"3"
2024-05-19;"YJ";"Lleida - la Femosa";"Lleida";170;15,6;10.9;21.2;83;50;98;3,5;NA;NA;11.9;c(0.64172, 41.58462);"1"
2024-05-19;"YP";"Palafrugell";"Girona";36;15,8;9.1;21.6;87;56;100;0,1;NA;NA;27.1;c(3.16034, 41.90708);"5"
2024-05-20;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;17,1;13.6;22.5;76;42;100;0,6;NA;NA;23.5;c(2.12379, 41.41864);"4"
2024-05-20;"WU";"Badalona - Museu";"Barcelona";42;18,6;15.4;22.8;78;47;96;9,2;NA;NA;25.8;c(2.24757, 41.45215);"2"
2024-05-20;"X1";"Falset";"Tarragona";359;16,6;12.3;23.5;69;30;100;0,1;NA;NA;24.2;c(0.81953, 41.15374);"3"
2024-05-20;"YJ";"Lleida - la Femosa";"Lleida";170;16,9;12.3;23.3;69;35;98;0;NA;NA;24.4;c(0.64172, 41.58462);"1"
2024-05-20;"YP";"Palafrugell";"Girona";36;15,6;9.6;20.6;87;63;100;0;NA;NA;21;c(3.16034, 41.90708);"5"
2024-05-21;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;16,8;13.4;23.1;70;42;100;0;NA;NA;23.2;c(2.12379, 41.41864);"4"
2024-05-21;"WU";"Badalona - Museu";"Barcelona";42;18,1;15.3;20.9;72;47;89;0,1;NA;NA;27.9;c(2.24757, 41.45215);"2"
2024-05-21;"X1";"Falset";"Tarragona";359;17,2;11.1;25.5;56;28;84;0;NA;NA;24.1;c(0.81953, 41.15374);"3"
2024-05-21;"YJ";"Lleida - la Femosa";"Lleida";170;17,5;8.9;24.8;58;27;92;0;NA;NA;29.8;c(0.64172, 41.58462);"1"
2024-05-21;"YP";"Palafrugell";"Girona";36;15,2;8.7;21.1;85;56;100;4,5;NA;NA;19.3;c(3.16034, 41.90708);"5"
2024-05-22;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;15,5;13.6;18.2;81;56;100;0;NA;NA;10;c(2.12379, 41.41864);"4"
2024-05-22;"WU";"Badalona - Museu";"Barcelona";42;18;16;19.5;73;57;85;0;NA;NA;21.3;c(2.24757, 41.45215);"2"
2024-05-22;"X1";"Falset";"Tarragona";359;17,7;11.1;25.8;54;24;80;0;NA;NA;25.3;c(0.81953, 41.15374);"3"
2024-05-22;"YJ";"Lleida - la Femosa";"Lleida";170;18,2;9.5;24.3;56;31;90;0;NA;NA;26.8;c(0.64172, 41.58462);"1"
2024-05-22;"YP";"Palafrugell";"Girona";36;15,9;9.7;20.9;82;58;100;0,1;NA;NA;22.9;c(3.16034, 41.90708);"5"
2024-05-23;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;16,8;13.4;22.5;74;51;100;0;NA;NA;28.5;c(2.12379, 41.41864);"4"
2024-05-23;"WU";"Badalona - Museu";"Barcelona";42;17,9;15.7;19.6;70;62;82;0;NA;NA;29.1;c(2.24757, 41.45215);"2"
2024-05-23;"X1";"Falset";"Tarragona";359;17,1;10.4;24.8;64;30;89;0;NA;NA;30.1;c(0.81953, 41.15374);"3"
2024-05-23;"YJ";"Lleida - la Femosa";"Lleida";170;18,5;10.5;25.2;59;32;90;0;NA;NA;29.6;c(0.64172, 41.58462);"1"
2024-05-23;"YP";"Palafrugell";"Girona";36;15;8.7;20.4;84;56;100;2,5;NA;NA;23.9;c(3.16034, 41.90708);"5"
2024-05-24;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;16,4;12.8;21.9;73;51;100;0,5;NA;NA;24.3;c(2.12379, 41.41864);"4"
2024-05-24;"WU";"Badalona - Museu";"Barcelona";42;18,1;16.2;20.2;67;50;79;0,4;NA;NA;24.7;c(2.24757, 41.45215);"2"
2024-05-24;"X1";"Falset";"Tarragona";359;17,3;14.3;21.8;77;53;95;0;NA;NA;22;c(0.81953, 41.15374);"3"
2024-05-24;"YJ";"Lleida - la Femosa";"Lleida";170;19;12.8;26.1;64;37;93;0;NA;NA;23.4;c(0.64172, 41.58462);"1"
2024-05-24;"YP";"Palafrugell";"Girona";36;15,8;9.2;21.4;82;52;100;0;NA;NA;20.8;c(3.16034, 41.90708);"5"
2024-05-25;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;17,1;13.2;23.5;73;45;100;0;NA;NA;24.4;c(2.12379, 41.41864);"4"
2024-05-25;"WU";"Badalona - Museu";"Barcelona";42;18,1;14.8;21.6;74;54;84;0;NA;NA;25.4;c(2.24757, 41.45215);"2"
2024-05-25;"X1";"Falset";"Tarragona";359;18,2;12.9;24.7;73;48;97;0;NA;NA;25.4;c(0.81953, 41.15374);"3"
2024-05-25;"YJ";"Lleida - la Femosa";"Lleida";170;19,6;11.4;29;65;23;95;0;NA;NA;26.1;c(0.64172, 41.58462);"1"
2024-05-25;"YP";"Palafrugell";"Girona";36;17,3;9.3;23;77;52;100;0;NA;NA;27;c(3.16034, 41.90708);"5"
2024-05-26;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;19,5;15.4;25.8;70;46;100;0;NA;NA;29.5;c(2.12379, 41.41864);"4"
2024-05-26;"WU";"Badalona - Museu";"Barcelona";42;19,3;16.2;21.5;80;62;90;0;NA;NA;29.6;c(2.24757, 41.45215);"2"
2024-05-26;"X1";"Falset";"Tarragona";359;19,7;15.3;26.6;75;46;98;0;NA;NA;28.3;c(0.81953, 41.15374);"3"
2024-05-26;"YJ";"Lleida - la Femosa";"Lleida";170;21,5;12.3;31.6;63;22;95;0;NA;NA;28.4;c(0.64172, 41.58462);"1"
2024-05-26;"YP";"Palafrugell";"Girona";36;18;9.7;24.2;86;65;100;0;NA;NA;26.8;c(3.16034, 41.90708);"5"
2024-05-27;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;18,6;15.8;24.2;80;54;100;0;NA;NA;24.7;c(2.12379, 41.41864);"4"
2024-05-27;"WU";"Badalona - Museu";"Barcelona";42;19,9;18.7;21.7;76;68;88;0;NA;NA;26.8;c(2.24757, 41.45215);"2"
2024-05-27;"X1";"Falset";"Tarragona";359;19,5;15.6;25.8;73;44;98;0;NA;NA;20.2;c(0.81953, 41.15374);"3"
2024-05-27;"YJ";"Lleida - la Femosa";"Lleida";170;20,6;16;26.4;65;45;88;0;NA;NA;19;c(0.64172, 41.58462);"1"
2024-05-27;"YP";"Palafrugell";"Girona";36;19,4;12.4;23.8;71;50;100;0;NA;NA;25.2;c(3.16034, 41.90708);"5"
2024-05-28;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;18,3;15.1;23.2;76;56;93;0;NA;NA;25.6;c(2.12379, 41.41864);"4"
2024-05-28;"WU";"Badalona - Museu";"Barcelona";42;19,8;18;22.1;73;65;78;0;NA;NA;28;c(2.24757, 41.45215);"2"
2024-05-28;"X1";"Falset";"Tarragona";359;19,6;11.6;29.7;63;23;96;0;NA;NA;30.4;c(0.81953, 41.15374);"3"
2024-05-28;"YJ";"Lleida - la Femosa";"Lleida";170;20;10.9;29.3;58;23;91;0;NA;NA;30.5;c(0.64172, 41.58462);"1"
2024-05-28;"YP";"Palafrugell";"Girona";36;19,6;13.2;25.4;65;33;100;0;NA;NA;29.8;c(3.16034, 41.90708);"5"
2024-05-29;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;19,9;15.5;26.4;75;52;100;0;NA;NA;29;c(2.12379, 41.41864);"4"
2024-05-29;"WU";"Badalona - Museu";"Barcelona";42;19,9;17.2;22.7;82;71;92;0;NA;NA;28.3;c(2.24757, 41.45215);"2"
2024-05-29;"X1";"Falset";"Tarragona";359;21,9;13.2;32.9;60;19;100;0;NA;NA;29.2;c(0.81953, 41.15374);"3"
2024-05-29;"YJ";"Lleida - la Femosa";"Lleida";170;22,7;12.6;32.7;58;21;96;0;NA;NA;28.3;c(0.64172, 41.58462);"1"
2024-05-29;"YP";"Palafrugell";"Girona";36;19,3;11.6;25.6;81;47;100;0;NA;NA;24.6;c(3.16034, 41.90708);"5"
2024-05-30;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;20,1;15.8;27.8;75;43;100;0;NA;NA;28.9;c(2.12379, 41.41864);"4"
2024-05-30;"WU";"Badalona - Museu";"Barcelona";42;20,4;18.1;22.7;82;69;89;0;NA;NA;26.7;c(2.24757, 41.45215);"2"
2024-05-30;"X1";"Falset";"Tarragona";359;23,2;15.4;32.3;46;29;88;0;NA;NA;29;c(0.81953, 41.15374);"3"
2024-05-30;"YJ";"Lleida - la Femosa";"Lleida";170;22,6;14.4;31.3;51;35;87;0;NA;NA;28.6;c(0.64172, 41.58462);"1"
2024-05-30;"YP";"Palafrugell";"Girona";36;19,4;13.3;24.9;85;58;100;10,6;NA;NA;21.2;c(3.16034, 41.90708);"5"
2024-05-31;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;17,8;14.5;23.2;73;45;100;0,1;NA;NA;27.7;c(2.12379, 41.41864);"4"
2024-05-31;"WU";"Badalona - Museu";"Barcelona";42;19,8;18.3;22.7;67;46;84;0;NA;NA;24.5;c(2.24757, 41.45215);"2"
2024-05-31;"X1";"Falset";"Tarragona";359;17,9;11.3;26.4;54;23;88;0;NA;NA;30.9;c(0.81953, 41.15374);"3"
2024-05-31;"YJ";"Lleida - la Femosa";"Lleida";170;18,9;10.4;26.9;47;26;76;0;NA;NA;30.8;c(0.64172, 41.58462);"1"
2024-05-31;"YP";"Palafrugell";"Girona";36;19,4;16;25.1;55;32;78;0;NA;NA;23.4;c(3.16034, 41.90708);"5"
2024-06-01;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;16,7;12.4;22.5;79;48;100;10;NA;NA;19.5;c(2.12379, 41.41864);"4"
2024-06-01;"WU";"Badalona - Museu";"Barcelona";42;18,4;15.6;20.7;77;58;90;5,1;NA;NA;21.3;c(2.24757, 41.45215);"2"
2024-06-01;"X1";"Falset";"Tarragona";359;18,1;10.8;26.8;56;22;94;0;NA;NA;26.5;c(0.81953, 41.15374);"3"
2024-06-01;"YJ";"Lleida - la Femosa";"Lleida";170;18,4;9.8;26.7;54;24;81;0;NA;NA;25.4;c(0.64172, 41.58462);"1"
2024-06-01;"YP";"Palafrugell";"Girona";36;17,4;12.2;22.7;77;52;100;1,9;NA;NA;17;c(3.16034, 41.90708);"5"
2024-06-02;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;17,6;13.5;23.6;78;50;100;0;NA;NA;27.5;c(2.12379, 41.41864);"4"
2024-06-02;"WU";"Badalona - Museu";"Barcelona";42;19;15.4;21.7;73;58;88;0;NA;NA;30.9;c(2.24757, 41.45215);"2"
2024-06-02;"X1";"Falset";"Tarragona";359;18,9;11.9;27.4;55;27;85;0;NA;NA;27.5;c(0.81953, 41.15374);"3"
2024-06-02;"YJ";"Lleida - la Femosa";"Lleida";170;20,1;12.1;27.8;52;23;82;0;NA;NA;29.6;c(0.64172, 41.58462);"1"
2024-06-02;"YP";"Palafrugell";"Girona";36;18,5;11.1;25.4;74;34;100;0;NA;NA;27.4;c(3.16034, 41.90708);"5"
2024-06-03;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;19,5;15.2;25.2;69;46;100;0;NA;NA;30;c(2.12379, 41.41864);"4"
2024-06-03;"WU";"Badalona - Museu";"Barcelona";42;21,1;17.5;25.6;66;47;82;0;NA;NA;28.5;c(2.24757, 41.45215);"2"
2024-06-03;"X1";"Falset";"Tarragona";359;20,1;11.9;29.8;58;27;88;0;NA;NA;28.7;c(0.81953, 41.15374);"3"
2024-06-03;"YJ";"Lleida - la Femosa";"Lleida";170;20,9;11.9;29.7;56;29;88;0;NA;NA;30.6;c(0.64172, 41.58462);"1"
2024-06-03;"YP";"Palafrugell";"Girona";36;20,1;13.6;25.3;75;51;100;0;NA;NA;28.6;c(3.16034, 41.90708);"5"
2024-06-04;"D5";"Barcelona - Observatori Fabra";"Barcelona";411;19,4;16.1;24.6;74;50;100;0;NA;NA;28;c(2.12379, 41.41864);"4"
